Date,0
2003-01-31,
2003-02-28,
2003-03-31,
2003-04-30,
2003-05-31,
2003-06-30,
2003-07-31,
2003-08-31,
2003-09-30,
2003-10-31,
2003-11-30,
2003-12-31,
2004-01-31,
2004-02-29,
2004-03-31,
2004-04-30,
2004-05-31,
2004-06-30,
2004-07-31,
2004-08-31,
2004-09-30,
2004-10-31,
2004-11-30,
2004-12-31,0.08450393549814256
2005-01-31,-0.29509617817078326
2005-02-28,-0.068962717450432
2005-03-31,-0.2656061220296643
2005-04-30,-0.2829689736826104
2005-05-31,0.10415499360193503
2005-06-30,-0.06688165438062071
2005-07-31,0.14402261101617797
2005-08-31,-0.23502794951138462
2005-09-30,-0.1311225245670514
2005-10-31,-0.26395129434097764
2005-11-30,0.04786128264215367
2005-12-31,-0.089336778154477
2006-01-31,0.07164548250578164
2006-02-28,-0.11770560335590569
2006-03-31,-0.03916765416963899
2006-04-30,-0.1491216036997868
2006-05-31,-0.41047389347307695
2006-06-30,-0.2136776820486699
2006-07-31,-0.23565124712943955
2006-08-31,0.0010436055425699627
2006-09-30,-0.05545028300689778
2006-10-31,0.034039492724425614
2006-11-30,-0.02926894306232768
2006-12-31,-0.13596339097295068
2007-01-31,-0.0681096865243132
2007-02-28,-0.22258010704334144
2007-03-31,-0.12744181827355625
2007-04-30,0.09876265755687365
2007-05-31,0.05457635492495039
2007-06-30,-0.1502549933954201
2007-07-31,-0.4149168794727471
2007-08-31,-0.037602515301367205
2007-09-30,0.15140699118833253
2007-10-31,0.07535859845880054
2007-11-30,-0.5085746753128185
2007-12-31,0.07749911262562802
2008-01-31,-0.4841472009026579
2008-02-29,-0.010949020510312941
2008-03-31,0.47710065323664724
2008-04-30,1.2411108522930818
2008-05-31,0.8120057671084235
2008-06-30,-0.48757617126399566
2008-07-31,0.6269047647085779
2008-08-31,0.6155992232829355
2008-09-30,-0.5312896849136344
2008-10-31,-1.021280446572085
2008-11-30,-0.13699852875836283
2008-12-31,1.0422207218401305
2009-01-31,-0.42430703485987575
2009-02-28,-0.5545331328004727
2009-03-31,1.4565727483514403
2009-04-30,1.4738696385547185
2009-05-31,0.6599898620090537
2009-06-30,0.12288603293755154
2009-07-31,0.553254777175664
2009-08-31,0.5407241819707153
2009-09-30,0.34669081789658973
2009-10-31,-0.12704408885144258
2009-11-30,0.22333242612390478
2009-12-31,0.2117268946698173
2010-01-31,-0.06253569586283514
2010-02-28,0.11042261743497718
2010-03-31,0.17893880126197256
2010-04-30,0.17098024322352048
2010-05-31,-0.20581902732467494
2010-06-30,-0.2849065107206953
2010-07-31,0.2419365822138237
2010-08-31,-0.23455229557956153
2010-09-30,0.4222949709435267
2010-10-31,0.1279425986948411
2010-11-30,0.07246011560141291
2010-12-31,0.2550315996872275
2011-01-31,0.0522721124706061
2011-02-28,0.14523667328241904
2011-03-31,-0.02151363941361327
2011-04-30,0.01172392173064082
2011-05-31,-0.11483121874513974
2011-06-30,-0.11179380399067508
2011-07-31,-0.03663446545329447
2011-08-31,-0.27062261671364357
2011-09-30,-0.3117427465137486
2011-10-31,0.5486903472841693
2011-11-30,-0.0798066959451501
2011-12-31,-0.028508520756843094
2012-01-31,0.3136446279449801
2012-02-29,0.09026902503949884
2012-03-31,0.001239020489505918
2012-04-30,-0.1283846627015902
2012-05-31,-0.4217867502922
2012-06-30,0.05335971478036203
2012-07-31,-0.06497354060760152
2012-08-31,0.08769938417812077
2012-09-30,0.08607056768989411
2012-10-31,-0.13989300448946945
2012-11-30,0.01841555615709975
2012-12-31,0.06488084646203555
2013-01-31,0.13854550239730645
2013-02-28,-0.027329912263717934
2013-03-31,0.0425898193473158
2013-04-30,-0.01566030467300604
2013-05-31,0.08244101059017567
2013-06-30,-0.0677515731972518
2013-07-31,0.1519414508438141
2013-08-31,-0.1272407639857257
2013-09-30,0.10861129252502046
2013-10-31,0.039059760158723866
2013-11-30,0.06860865563358148
2013-12-31,0.05257797344659404
2014-01-31,-0.18378121983825588
2014-02-28,0.16223071725260563
2014-03-31,-0.02224720976718443
2014-04-30,-0.07687788903764683
2014-05-31,-0.0019686331772716618
2014-06-30,0.09085313007666312
2014-07-31,-0.11811501179893712
2014-08-31,0.09927608895281521
2014-09-30,-0.24569406842747546
2014-10-31,0.05874052547918968
2014-11-30,-0.002666479424439541
2014-12-31,-0.06033561455260038
2015-01-31,-0.32720587538164964
2015-02-28,0.34608645193439463
2015-03-31,-0.15029743470454723
2015-04-30,0.006530139907869702
2015-05-31,-0.08420056643038577
2015-06-30,-0.1610333141170366
2015-07-31,-0.21156412546408493
2015-08-31,-0.5210591932169324
2015-09-30,-0.4339782528895025
2015-10-31,0.7222687945050664
2015-11-30,-0.023255955660995812
2015-12-31,-0.3113500715512236
2016-01-31,-0.6078678308645841
2016-02-29,-0.08842445013845503
2016-03-31,0.5927865192276043
2016-04-30,0.10794768081261873
2016-05-31,0.0586812851449489
2016-06-30,-0.14271978157293924
2016-07-31,0.27106677135656526
2016-08-31,0.009659649667704965
2016-09-30,0.013175832101512675
2016-10-31,-0.23316862802099916
2016-11-30,0.28415312339077387
2016-12-31,-0.02680249103414018
2017-01-31,0.035831549849714074
2017-02-28,0.07759488711421793
2017-03-31,-0.06054039708098591
2017-04-30,-0.06566547666789764
2017-05-31,-0.07165369773332378
2017-06-30,0.0356056390463547
2017-07-31,0.007035262731576798
2017-08-31,-0.0599699535688811
2017-09-30,0.09470543551072551
2017-10-31,-0.02616174262145883
2017-11-30,0.03547670569820773
2017-12-31,-0.029534122392510603
2018-01-31,0.1610819188764953
